UF,Municipio,UF_COD,ibgeID,Pop_estimada,Leitos,Inicio,lock_1,tau lock1,lock_2,tau lock2,lock_3,tau lock3,lock_4,tau lock4,lock_5,tau lock5,lock_6,tau lock6
TO,Brejinho de Nazare,17,1703701,5497,63,25/02/2020,,,,,,,,,,,,
TO,Buriti do Tocantins,17,1703800,11348,63,25/02/2020,,,,,,,,,,,,
TO,Cachoeirinha,17,1703826,2275,63,25/02/2020,,,,,,,,,,,,
TO,Campos Lindos,17,1703842,10116,63,25/02/2020,,,,,,,,,,,,
TO,Cariri do Tocantins,17,1703867,4382,63,25/02/2020,,,,,,,,,,,,
TO,Carmolandia,17,1703883,2580,63,25/02/2020,,,,,,,,,,,,
TO,Carrasco Bonito,17,1703891,4095,63,25/02/2020,,,,,,,,,,,,
TO,Caseara,17,1703909,5369,63,25/02/2020,,,,,,,,,,,,
TO,Centenario,17,1704105,2905,63,25/02/2020,,,,,,,,,,,,
TO,Chapada de Areia,17,1704600,1406,63,25/02/2020,,,,,,,,,,,,
TO,Chapada da Natividade,17,1705102,3333,63,25/02/2020,,,,,,,,,,,,
TO,Colinas do Tocantins,17,1705508,35424,63,25/02/2020,,,,,,,,,,,,
TO,Combinado,17,1705557,4852,63,25/02/2020,,,,,,,,,,,,
TO,Conceicao do Tocantins,17,1705607,4105,63,25/02/2020,,,,,,,,,,,,
TO,Couto Magalhaes,17,1706001,5588,63,25/02/2020,,,,,,,,,,,,
TO,Cristalandia,17,1706100,7289,63,25/02/2020,,,,,,,,,,,,
TO,Crixas do Tocantins,17,1706258,1722,63,25/02/2020,,,,,,,,,,,,
TO,Darcinopolis,17,1706506,6097,63,25/02/2020,,,,,,,,,,,,
TO,Dianopolis,17,1707009,22139,63,25/02/2020,,,,,,,,,,,,
TO,Divinopolis do Tocantins,17,1707108,6900,63,25/02/2020,,,,,,,,,,,,
TO,Dois Irmaos do Tocantins,17,1707207,7198,63,25/02/2020,,,,,,,,,,,,
TO,Duere,17,1707306,4686,63,25/02/2020,,,,,,,,,,,,
TO,Esperantina,17,1707405,10996,63,25/02/2020,,,,,,,,,,,,
TO,Fatima,17,1707553,3835,63,25/02/2020,,,,,,,,,,,,
TO,Figueiropolis,17,1707652,5263,63,25/02/2020,,,,,,,,,,,,
TO,Filadelfia,17,1707702,8856,63,25/02/2020,,,,,,,,,,,,
TO,Formoso do Araguaia,17,1708205,18440,63,25/02/2020,,,,,,,,,,,,
TO,Fortaleza do Tabocao,17,1708254,2589,63,25/02/2020,,,,,,,,,,,,
TO,Goianorte,17,1708304,5123,63,25/02/2020,,,,,,,,,,,,
TO,Goiatins,17,1709005,13019,63,25/02/2020,,,,,,,,,,,,
TO,Guarai,17,1709302,25923,63,25/02/2020,,,,,,,,,,,,
TO,Gurupi,17,1709500,86647,63,25/02/2020,,,,,,,,,,,,
TO,Ipueiras,17,1709807,2015,63,25/02/2020,,,,,,,,,,,,
TO,Itacaja,17,1710508,7433,63,25/02/2020,,,,,,,,,,,,
TO,Itaguatins,17,1710706,5864,63,25/02/2020,,,,,,,,,,,,
TO,Itapiratins,17,1710904,3777,63,25/02/2020,,,,,,,,,,,,
TO,Itapora do Tocantins,17,1711100,2427,63,25/02/2020,,,,,,,,,,,,
TO,Jau do Tocantins,17,1711506,3849,63,25/02/2020,,,,,,,,,,,,
TO,Juarina,17,1711803,2193,63,25/02/2020,,,,,,,,,,,,
TO,Lagoa da Confusao,17,1711902,13357,63,25/02/2020,,,,,,,,,,,,
TO,Lagoa do Tocantins,17,1711951,4316,63,25/02/2020,,,,,,,,,,,,
TO,Lajeado,17,1712009,3134,63,25/02/2020,,,,,,,,,,,,
TO,Lavandeira,17,1712157,1923,63,25/02/2020,,,,,,,,,,,,
TO,Lizarda,17,1712405,3740,63,25/02/2020,,,,,,,,,,,,
TO,Luzinopolis,17,1712454,3108,63,25/02/2020,,,,,,,,,,,,
TO,Marianopolis do Tocantins,17,1712504,5175,63,25/02/2020,,,,,,,,,,,,
TO,Mateiros,17,1712702,2684,63,25/02/2020,,,,,,,,,,,,
TO,Maurilandia do Tocantins,17,1712801,3426,63,25/02/2020,,,,,,,,,,,,
TO,Miracema do Tocantins,17,1713205,18248,63,25/02/2020,,,,,,,,,,,,
TO,Miranorte,17,1713304,13434,63,25/02/2020,,,,,,,,,,,,
TO,Monte do Carmo,17,1713601,7947,63,25/02/2020,,,,,,,,,,,,
TO,Monte Santo do Tocantins,17,1713700,2279,63,25/02/2020,,,,,,,,,,,,
TO,Palmeiras do Tocantins,17,1713809,6658,63,25/02/2020,,,,,,,,,,,,
TO,Muricilandia,17,1713957,3551,63,25/02/2020,,,,,,,,,,,,
TO,Natividade,17,1714203,9244,63,25/02/2020,,,,,,,,,,,,
TO,Nazare,17,1714302,3898,63,25/02/2020,,,,,,,,,,,,
TO,Nova Olinda,17,1714880,11819,63,25/02/2020,,,,,,,,,,,,
TO,Nova Rosalandia,17,1715002,4260,63,25/02/2020,,,,,,,,,,,,
TO,Novo Acordo,17,1715101,4342,63,25/02/2020,,,,,,,,,,,,
TO,Novo Alegre,17,1715150,2332,63,25/02/2020,,,,,,,,,,,,
TO,Novo Jardim,17,1715259,2722,63,25/02/2020,,,,,,,,,,,,
TO,Oliveira de Fatima,17,1715507,1112,63,25/02/2020,,,,,,,,,,,,
TO,Palmeirante,17,1715705,6026,63,25/02/2020,,,,,,,,,,,,
TO,Palmeiropolis,17,1715754,7659,63,25/02/2020,,,,,,,,,,,,
TO,Paraiso do Tocantins,17,1716109,51252,63,25/02/2020,,,,,,,,,,,,
TO,Parana,17,1716208,10449,63,25/02/2020,,,,,,,,,,,,
TO,Pau D Arco,17,1716307,4849,63,25/02/2020,,,,,,,,,,,,
TO,Pedro Afonso,17,1716505,13578,63,25/02/2020,,,,,,,,,,,,
TO,Peixe,17,1716604,11749,63,25/02/2020,,,,,,,,,,,,
TO,Pequizeiro,17,1716653,5477,63,25/02/2020,,,,,,,,,,,,
TO,Colmeia,17,1716703,8205,63,25/02/2020,,,,,,,,,,,,
TO,Pindorama do Tocantins,17,1717008,4447,63,25/02/2020,,,,,,,,,,,,
TO,Piraque,17,1717206,3028,63,25/02/2020,,,,,,,,,,,,
TO,Pium,17,1717503,7654,63,25/02/2020,,,,,,,,,,,,
TO,Ponte Alta do Bom Jesus,17,1717800,4596,63,25/02/2020,,,,,,,,,,,,
TO,Ponte Alta do Tocantins,17,1717909,8039,63,25/02/2020,,,,,,,,,,,,
TO,Porto Alegre do Tocantins,17,1718006,3139,63,25/02/2020,,,,,,,,,,,,
TO,Porto Nacional,17,1718204,53010,63,25/02/2020,,,,,,,,,,,,
TO,Praia Norte,17,1718303,8432,63,25/02/2020,,,,,,,,,,,,
TO,Presidente Kennedy,17,1718402,3684,63,25/02/2020,,,,,,,,,,,,
TO,Pugmil,17,1718451,2688,63,25/02/2020,,,,,,,,,,,,
TO,Recursolandia,17,1718501,4293,63,25/02/2020,,,,,,,,,,,,
TO,Riachinho,17,1718550,4645,63,25/02/2020,,,,,,,,,,,,
TO,Rio da Conceicao,17,1718659,2130,63,25/02/2020,,,,,,,,,,,,
TO,Rio dos Bois,17,1718709,2834,63,25/02/2020,,,,,,,,,,,,
TO,Rio Sono,17,1718758,6478,63,25/02/2020,,,,,,,,,,,,
TO,Sampaio,17,1718808,4711,63,25/02/2020,,,,,,,,,,,,
TO,Sandolandia,17,1718840,3375,63,25/02/2020,,,,,,,,,,,,
TO,Santa Fe do Araguaia,17,1718865,7512,63,25/02/2020,,,,,,,,,,,,
TO,Santa Maria do Tocantins,17,1718881,3434,63,25/02/2020,,,,,,,,,,,,
TO,Santa Rita do Tocantins,17,1718899,2365,63,25/02/2020,,,,,,,,,,,,
TO,Santa Rosa do Tocantins,17,1718907,4829,63,25/02/2020,,,,,,,,,,,,
TO,Santa Tereza do Tocantins,17,1719004,2866,63,25/02/2020,,,,,,,,,,,,
TO,Santa Terezinha do Tocantins,17,1720002,2529,63,25/02/2020,,,,,,,,,,,,
TO,Sao Bento do Tocantins,17,1720101,5324,63,25/02/2020,,,,,,,,,,,,
TO,Sao Felix do Tocantins,17,1720150,1585,63,25/02/2020,,,,,,,,,,,,
TO,Sao Miguel do Tocantins,17,1720200,12139,63,25/02/2020,,,,,,,,,,,,
TO,Sao Salvador do Tocantins,17,1720259,3082,63,25/02/2020,,,,,,,,,,,,
TO,Sao Sebastiao do Tocantins,17,1720309,4805,63,25/02/2020,,,,,,,,,,,,
TO,Sao Valerio,17,1720499,3960,63,25/02/2020,,,,,,,,,,,,
TO,Silvanopolis,17,1720655,5403,63,25/02/2020,,,,,,,,,,,,
TO,Sitio Novo do Tocantins,17,1720804,9029,63,25/02/2020,,,,,,,,,,,,
TO,Sucupira,17,1720853,1966,63,25/02/2020,,,,,,,,,,,,
TO,Taguatinga,17,1720903,16683,63,25/02/2020,,,,,,,,,,,,
TO,Taipas do Tocantins,17,1720937,2148,63,25/02/2020,,,,,,,,,,,,
TO,Talisma,17,1720978,2793,63,25/02/2020,,,,,,,,,,,,
TO,Palmas,17,1721000,299127,63,25/02/2020,,,,,,,,,,,,
TO,Tocantinia,17,1721109,7545,63,25/02/2020,,,,,,,,,,,,
TO,Tocantinopolis,17,1721208,22870,63,25/02/2020,,,,,,,,,,,,
TO,Tupirama,17,1721257,1891,63,25/02/2020,,,,,,,,,,,,
TO,Tupiratins,17,1721307,2671,63,25/02/2020,,,,,,,,,,,,
TO,Wanderlandia,17,1722081,11683,63,25/02/2020,,,,,,,,,,,,
TO,Xambioa,17,1722107,11540,63,25/02/2020,,,,,,,,,,,,
MA,Acailandia,21,2100055,112445,339,25/02/2020,,,,,,,,,,,,
MA,Afonso Cunha,21,2100105,6524,339,25/02/2020,,,,,,,,,,,,
MA,Agua Doce do Maranhao,21,2100154,12571,339,25/02/2020,,,,,,,,,,,,
MA,Alcantara,21,2100204,22097,339,25/02/2020,,,,,,,,,,,,
MA,Aldeias Altas,21,2100303,26532,339,25/02/2020,,,,,,,,,,,,
MA,Altamira do Maranhao,21,2100402,8128,339,25/02/2020,,,,,,,,,,,,
MA,Alto Alegre do Maranhao,21,2100436,27053,339,25/02/2020,,,,,,,,,,,,
MA,Alto Alegre do Pindare,21,2100477,31919,339,25/02/2020,,,,,,,,,,,,
MA,Alto Parnaiba,21,2100501,11190,339,25/02/2020,,,,,,,,,,,,
MA,Amapa do Maranhao,21,2100550,6962,339,25/02/2020,,,,,,,,,,,,
MA,Amarante do Maranhao,21,2100600,41435,339,25/02/2020,,,,,,,,,,,,
MA,Anajatuba,21,2100709,26803,339,25/02/2020,,,,,,,,,,,,
MA,Anapurus,21,2100808,15732,339,25/02/2020,,,,,,,,,,,,
MA,Apicum-Acu,21,2100832,17239,339,25/02/2020,,,,,,,,,,,,
MA,Araguana,21,2100873,15426,339,25/02/2020,,,,,,,,,,,,
MA,Araioses,21,2100907,46440,339,25/02/2020,,,,,,,,,,,,
MA,Arame,21,2100956,32701,339,25/02/2020,,,,,,,,,,,,
MA,Arari,21,2101004,29848,339,25/02/2020,,,,,,,,,,,,
MA,Axixa,21,2101103,12130,339,25/02/2020,,,,,,,,,,,,
MA,Bacabal,21,2101202,104949,339,25/02/2020,,,,,,,,,,,,
MA,Bacabeira,21,2101251,17055,339,25/02/2020,,,,,,,,,,,,
MA,Bacuri,21,2101301,18582,339,25/02/2020,,,,,,,,,,,,
MA,Bacurituba,21,2101350,5644,339,25/02/2020,,,,,,,,,,,,
MA,Balsas,21,2101400,94887,339,25/02/2020,,,,,,,,,,,,
MA,Barao de Grajau,21,2101509,18820,339,25/02/2020,,,,,,,,,,,,
MA,Barra do Corda,21,2101608,88212,339,25/02/2020,,,,,,,,,,,,
MA,Barreirinhas,21,2101707,62528,339,25/02/2020,,,,,,,,,,,,
MA,Belagua,21,2101731,7469,339,25/02/2020,,,,,,,,,,,,
MA,Bela Vista do Maranhao,21,2101772,11209,339,25/02/2020,,,,,,,,,,,,
MA,Benedito Leite,21,2101806,5632,339,25/02/2020,,,,,,,,,,,,
MA,Bequimao,21,2101905,21280,339,25/02/2020,,,,,,,,,,,,
MA,Bernardo do Mearim,21,2101939,6043,339,25/02/2020,,,,,,,,,,,,
MA,Boa Vista do Gurupi,21,2101970,9287,339,25/02/2020,,,,,,,,,,,,
MA,Bom Jardim,21,2102002,41630,339,25/02/2020,,,,,,,,,,,,
MA,Bom Jesus das Selvas,21,2102036,34028,339,25/02/2020,,,,,,,,,,,,
MA,Bom Lugar,21,2102077,16294,339,25/02/2020,,,,,,,,,,,,
MA,Brejo,21,2102101,36397,339,25/02/2020,,,,,,,,,,,,
MA,Brejo de Areia,21,2102150,9188,339,25/02/2020,,,,,,,,,,,,
MA,Buriti,21,2102200,28678,339,25/02/2020,,,,,,,,,,,,
MA,Buriti Bravo,21,2102309,23884,339,25/02/2020,,,,,,,,,,,,
MA,Buriticupu,21,2102325,72358,339,25/02/2020,,,,,,,,,,,,
MA,Buritirana,21,2102358,15430,339,25/02/2020,,,,,,,,,,,,
MA,Cachoeira Grande,21,2102374,9431,339,25/02/2020,,,,,,,,,,,,
MA,Cajapio,21,2102408,11177,339,25/02/2020,,,,,,,,,,,,
MA,Cajari,21,2102507,19379,339,25/02/2020,,,,,,,,,,,,
MA,Campestre do Maranhao,21,2102556,14374,339,25/02/2020,,,,,,,,,,,,
MA,Candido Mendes,21,2102606,20178,339,25/02/2020,,,,,,,,,,,,
MA,Cantanhede,21,2102705,21995,339,25/02/2020,,,,,,,,,,,,
MA,Capinzal do Norte,21,2102754,10934,339,25/02/2020,,,,,,,,,,,,
MA,Carolina,21,2102804,24322,339,25/02/2020,,,,,,,,,,,,
MA,Carutapera,21,2102903,23807,339,25/02/2020,,,,,,,,,,,,
MA,Caxias,21,2103000,164880,339,25/02/2020,,,,,,,,,,,,
MA,Cedral,21,2103109,10675,339,25/02/2020,,,,,,,,,,,,
MA,Central do Maranhao,21,2103125,8673,339,25/02/2020,,,,,,,,,,,,
MA,Centro do Guilherme,21,2103158,13458,339,25/02/2020,,,,,,,,,,,,
MA,Centro Novo do Maranhao,21,2103174,21622,339,25/02/2020,,,,,,,,,,,,
MA,Chapadinha,21,2103208,79675,339,25/02/2020,,,,,,,,,,,,
MA,Cidelandia,21,2103257,14697,339,25/02/2020,,,,,,,,,,,,
MA,Codo,21,2103307,122859,339,25/02/2020,,,,,,,,,,,,
MA,Coelho Neto,21,2103406,49435,339,25/02/2020,,,,,,,,,,,,
MA,Colinas,21,2103505,41178,339,25/02/2020,,,,,,,,,,,,
MA,Conceicao do Lago-Acu,21,2103554,16237,339,25/02/2020,,,,,,,,,,,,
MA,Coroata,21,2103604,65296,339,25/02/2020,,,,,,,,,,,,
MA,Cururupu,21,2103703,32695,339,25/02/2020,,,,,,,,,,,,
MA,Davinopolis,21,2103752,12908,339,25/02/2020,,,,,,,,,,,,
MA,Dom Pedro,21,2103802,23350,339,25/02/2020,,,,,,,,,,,,
MA,Duque Bacelar,21,2103901,11349,339,25/02/2020,,,,,,,,,,,,
MA,Esperantinopolis,21,2104008,17241,339,25/02/2020,,,,,,,,,,,,
MA,Estreito,21,2104057,41946,339,25/02/2020,,,,,,,,,,,,
MA,Feira Nova do Maranhao,21,2104073,8504,339,25/02/2020,,,,,,,,,,,,
MA,Fernando Falcao,21,2104081,10360,339,25/02/2020,,,,,,,,,,,,
MA,Formosa da Serra Negra,21,2104099,19089,339,25/02/2020,,,,,,,,,,,,
MA,Fortaleza dos Nogueiras,21,2104107,12631,339,25/02/2020,,,,,,,,,,,,
MA,Fortuna,21,2104206,15552,339,25/02/2020,,,,,,,,,,,,
MA,Godofredo Viana,21,2104305,11819,339,25/02/2020,,,,,,,,,,,,
MA,Goncalves Dias,21,2104404,17934,339,25/02/2020,,,,,,,,,,,,
MA,Governador Archer,21,2104503,10840,339,25/02/2020,,,,,,,,,,,,
MA,Governador Edison Lobao,21,2104552,18296,339,25/02/2020,,,,,,,,,,,,
MA,Governador Eugenio Barros,21,2104602,16828,339,25/02/2020,,,,,,,,,,,,
MA,Governador Luiz Rocha,21,2104628,7807,339,25/02/2020,,,,,,,,,,,,
MA,Governador Newton Bello,21,2104651,10180,339,25/02/2020,,,,,,,,,,,,
MA,Governador Nunes Freire,21,2104677,25577,339,25/02/2020,,,,,,,,,,,,
MA,Graca Aranha,21,2104701,6262,339,25/02/2020,,,,,,,,,,,,
MA,Grajau,21,2104800,69527,339,25/02/2020,,,,,,,,,,,,
MA,Guimaraes,21,2104909,12030,339,25/02/2020,,,,,,,,,,,,
MA,Humberto de Campos,21,2105005,28717,339,25/02/2020,,,,,,,,,,,,
MA,Icatu,21,2105104,27113,339,25/02/2020,,,,,,,,,,,,
MA,Igarape do Meio,21,2105153,14177,339,25/02/2020,,,,,,,,,,,,
MA,Igarape Grande,21,2105203,11320,339,25/02/2020,,,,,,,,,,,,
MA,Imperatriz,21,2105302,258682,339,25/02/2020,,,,,,,,,,,,
MA,Itaipava do Grajau,21,2105351,16057,339,25/02/2020,,,,,,,,,,,,
MA,Itapecuru Mirim,21,2105401,68203,339,25/02/2020,,,,,,,,,,,,
MA,Itinga do Maranhao,21,2105427,26000,339,25/02/2020,,,,,,,,,,,,
MA,Jatoba,21,2105450,10153,339,25/02/2020,,,,,,,,,,,,
MA,Jenipapo dos Vieiras,21,2105476,16515,339,25/02/2020,,,,,,,,,,,,
MA,Joao Lisboa,21,2105500,23632,339,25/02/2020,,,,,,,,,,,,
MA,Joselandia,21,2105609,16168,339,25/02/2020,,,,,,,,,,,,
MA,Junco do Maranhao,21,2105658,3432,339,25/02/2020,,,,,,,,,,,,
MA,Lago da Pedra,21,2105708,50266,339,25/02/2020,,,,,,,,,,,,
MA,Lago do Junco,21,2105807,10840,339,25/02/2020,,,,,,,,,,,,
MA,Lago Verde,21,2105906,16257,339,25/02/2020,,,,,,,,,,,,
MA,Lagoa do Mato,21,2105922,11250,339,25/02/2020,,,,,,,,,,,,
MA,Lago dos Rodrigues,21,2105948,8873,339,25/02/2020,,,,,,,,,,,,
MA,Lagoa Grande do Maranhao,21,2105963,11394,339,25/02/2020,,,,,,,,,,,,
MA,Lajeado Novo,21,2105989,7550,339,25/02/2020,,,,,,,,,,,,
MA,Lima Campos,21,2106003,11893,339,25/02/2020,,,,,,,,,,,,
MA,Loreto,21,2106102,12157,339,25/02/2020,,,,,,,,,,,,
MA,Luis Domingues,21,2106201,6951,339,25/02/2020,,,,,,,,,,,,
MA,Magalhaes de Almeida,21,2106300,19826,339,25/02/2020,,,,,,,,,,,,
MA,Maracacume,21,2106326,21395,339,25/02/2020,,,,,,,,,,,,
MA,Maraja do Sena,21,2106359,7792,339,25/02/2020,,,,,,,,,,,,
MA,Maranhaozinho,21,2106375,16265,339,25/02/2020,,,,,,,,,,,,
MA,Mata Roma,21,2106409,16829,339,25/02/2020,,,,,,,,,,,,
MA,Matinha,21,2106508,23370,339,25/02/2020,,,,,,,,,,,,
MA,Matoes,21,2106607,33782,339,25/02/2020,,,,,,,,,,,,
MA,Matoes do Norte,21,2106631,16745,339,25/02/2020,,,,,,,,,,,,
MA,Milagres do Maranhao,21,2106672,8464,339,25/02/2020,,,,,,,,,,,,
MA,Mirador,21,2106706,21015,339,25/02/2020,,,,,,,,,,,,
MA,Miranda do Norte,21,2106755,28381,339,25/02/2020,,,,,,,,,,,,
MA,Mirinzal,21,2106805,14962,339,25/02/2020,,,,,,,,,,,,
MA,Moncao,21,2106904,33434,339,25/02/2020,,,,,,,,,,,,
MA,Montes Altos,21,2107001,9160,339,25/02/2020,,,,,,,,,,,,
MA,Morros,21,2107100,19433,339,25/02/2020,,,,,,,,,,,,
MA,Nina Rodrigues,21,2107209,14454,339,25/02/2020,,,,,,,,,,,,
MA,Nova Colinas,21,2107258,5384,339,25/02/2020,,,,,,,,,,,,
MA,Nova Iorque,21,2107308,4683,339,25/02/2020,,,,,,,,,,,,
MA,Nova Olinda do Maranhao,21,2107357,20928,339,25/02/2020,,,,,,,,,,,,
MA,Olho d Agua das Cunhas,21,2107407,19505,339,25/02/2020,,,,,,,,,,,,
MA,Olinda Nova do Maranhao,21,2107456,14701,339,25/02/2020,,,,,,,,,,,,
MA,Paco do Lumiar,21,2107506,122197,339,25/02/2020,,,,,,,,,,,,
MA,Palmeirandia,21,2107605,19722,339,25/02/2020,,,,,,,,,,,,
MA,Paraibano,21,2107704,21386,339,25/02/2020,,,,,,,,,,,,
MA,Parnarama,21,2107803,34907,339,25/02/2020,,,,,,,,,,,,
MA,Passagem Franca,21,2107902,19019,339,25/02/2020,,,,,,,,,,,,
MA,Pastos Bons,21,2108009,19472,339,25/02/2020,,,,,,,,,,,,
MA,Paulino Neves,21,2108058,16035,339,25/02/2020,,,,,,,,,,,,
MA,Paulo Ramos,21,2108108,21040,339,25/02/2020,,,,,,,,,,,,
MA,Pedreiras,21,2108207,39229,339,25/02/2020,,,,,,,,,,,,
MA,Pedro do Rosario,21,2108256,25144,339,25/02/2020,,,,,,,,,,,,
MA,Penalva,21,2108306,38470,339,25/02/2020,,,,,,,,,,,,
MA,Peri Mirim,21,2108405,14318,339,25/02/2020,,,,,,,,,,,,
MA,Peritoro,21,2108454,23196,339,25/02/2020,,,,,,,,,,,,
MA,Pindare-Mirim,21,2108504,32941,339,25/02/2020,,,,,,,,,,,,
MA,Pinheiro,21,2108603,83387,339,25/02/2020,,,,,,,,,,,,
MA,Pio XII,21,2108702,21485,339,25/02/2020,,,,,,,,,,,,
MA,Pirapemas,21,2108801,18625,339,25/02/2020,,,,,,,,,,,,
MA,Pocao de Pedras,21,2108900,17873,339,25/02/2020,,,,,,,,,,,,
MA,Porto Franco,21,2109007,23885,339,25/02/2020,,,,,,,,,,,,
MA,Porto Rico do Maranhao,21,2109056,5975,339,25/02/2020,,,,,,,,,,,,
MA,Presidente Dutra,21,2109106,47804,339,25/02/2020,,,,,,,,,,,,
MA,Presidente Juscelino,21,2109205,12734,339,25/02/2020,,,,,,,,,,,,
MA,Presidente Medici,21,2109239,7015,339,25/02/2020,,,,,,,,,,,,
MA,Presidente Sarney,21,2109270,18918,339,25/02/2020,,,,,,,,,,,,
MA,Presidente Vargas,21,2109304,11193,339,25/02/2020,,,,,,,,,,,,
MA,Primeira Cruz,21,2109403,15315,339,25/02/2020,,,,,,,,,,,,
MA,Raposa,21,2109452,30761,339,25/02/2020,,,,,,,,,,,,
MA,Riachao,21,2109502,20195,339,25/02/2020,,,,,,,,,,,,
MA,Ribamar Fiquene,21,2109551,7791,339,25/02/2020,,,,,,,,,,,,
MA,Rosario,21,2109601,42740,339,25/02/2020,,,,,,,,,,,,
MA,Sambaiba,21,2109700,5671,339,25/02/2020,,,,,,,,,,,,
MA,Santa Filomena do Maranhao,21,2109759,7773,339,25/02/2020,,,,,,,,,,,,
MA,Santa Helena,21,2109809,42130,339,25/02/2020,,,,,,,,,,,,
MA,Santa Ines,21,2109908,89044,339,25/02/2020,,,,,,,,,,,,
MA,Santa Luzia,21,2110005,72667,339,25/02/2020,,,,,,,,,,,,
MA,Santa Luzia do Parua,21,2110039,25254,339,25/02/2020,,,,,,,,,,,,
MA,Santa Quiteria do Maranhao,21,2110104,25642,339,25/02/2020,,,,,,,,,,,,
MA,Santa Rita,21,2110203,37855,339,25/02/2020,,,,,,,,,,,,
MA,Santana do Maranhao,21,2110237,13386,339,25/02/2020,,,,,,,,,,,,
MA,Santo Amaro do Maranhao,21,2110278,15846,339,25/02/2020,,,,,,,,,,,,
MA,Santo Antonio dos Lopes,21,2110302,14528,339,25/02/2020,,,,,,,,,,,,
MA,Sao Benedito do Rio Preto,21,2110401,18663,339,25/02/2020,,,,,,,,,,,,
MA,Sao Bento,21,2110500,45211,339,25/02/2020,,,,,,,,,,,,
MA,Sao Bernardo,21,2110609,28507,339,25/02/2020,,,,,,,,,,,,
MA,Sao Domingos do Azeitao,21,2110658,7392,339,25/02/2020,,,,,,,,,,,,
MA,Sao Domingos do Maranhao,21,2110708,34376,339,25/02/2020,,,,,,,,,,,,
MA,Sao Felix de Balsas,21,2110807,4585,339,25/02/2020,,,,,,,,,,,,
MA,Sao Francisco do Brejao,21,2110856,11798,339,25/02/2020,,,,,,,,,,,,
MA,Sao Francisco do Maranhao,21,2110906,12210,339,25/02/2020,,,,,,,,,,,,
MA,Sao Joao Batista,21,2111003,20665,339,25/02/2020,,,,,,,,,,,,
MA,Sao Joao do Caru,21,2111029,15808,339,25/02/2020,,,,,,,,,,,,
MA,Sao Joao do Paraiso,21,2111052,11177,339,25/02/2020,,,,,,,,,,,,
MA,Sao Joao do Soter,21,2111078,18543,339,25/02/2020,,,,,,,,,,,,
MA,Sao Joao dos Patos,21,2111102,25929,339,25/02/2020,,,,,,,,,,,,
MA,Sao Jose de Ribamar,21,2111201,177687,339,25/02/2020,,,,,,,,,,,,
MA,Sao Jose dos Basilios,21,2111250,7641,339,25/02/2020,,,,,,,,,,,,
MA,Sao Luis,21,2111300,1101884,339,25/02/2020,,,,,,,,,,,,
MA,Sao Luis Gonzaga do Maranhao,21,2111409,18856,339,25/02/2020,,,,,,,,,,,,
MA,Sao Mateus do Maranhao,21,2111508,41529,339,25/02/2020,,,,,,,,,,,,
MA,Sao Pedro da Agua Branca,21,2111532,12690,339,25/02/2020,,,,,,,,,,,,
MA,Sao Pedro dos Crentes,21,2111573,4668,339,25/02/2020,,,,,,,,,,,,
MA,Sao Raimundo das Mangabeiras,21,2111607,18868,339,25/02/2020,,,,,,,,,,,,
MA,Sao Raimundo do Doca Bezerra,21,2111631,5237,339,25/02/2020,,,,,,,,,,,,
MA,Sao Roberto,21,2111672,6719,339,25/02/2020,,,,,,,,,,,,
MA,Sao Vicente Ferrer,21,2111706,22247,339,25/02/2020,,,,,,,,,,,,
MA,Satubinha,21,2111722,13914,339,25/02/2020,,,,,,,,,,,,
MA,Senador Alexandre Costa,21,2111748,11141,339,25/02/2020,,,,,,,,,,,,
MA,Senador La Rocque,21,2111763,14293,339,25/02/2020,,,,,,,,,,,,
MA,Serrano do Maranhao,21,2111789,10253,339,25/02/2020,,,,,,,,,,,,
MA,Sitio Novo,21,2111805,18081,339,25/02/2020,,,,,,,,,,,,
MA,Sucupira do Norte,21,2111904,10636,339,25/02/2020,,,,,,,,,,,,
MA,Sucupira do Riachao,21,2111953,5660,339,25/02/2020,,,,,,,,,,,,
MA,Tasso Fragoso,21,2112001,8521,339,25/02/2020,,,,,,,,,,,,
MA,Timbiras,21,2112100,29124,339,25/02/2020,,,,,,,,,,,,
MA,Timon,21,2112209,169107,339,25/02/2020,,,,,,,,,,,,
MA,Trizidela do Vale,21,2112233,21998,339,25/02/2020,,,,,,,,,,,,
MA,Tufilandia,21,2112274,5840,339,25/02/2020,,,,,,,,,,,,
MA,Tuntum,21,2112308,41832,339,25/02/2020,,,,,,,,,,,,
MA,Turiacu,21,2112407,35604,339,25/02/2020,,,,,,,,,,,,
MA,Turilandia,21,2112456,25619,339,25/02/2020,,,,,,,,,,,,
MA,Tutoia,21,2112506,58860,339,25/02/2020,,,,,,,,,,,,
MA,Urbano Santos,21,2112605,33122,339,25/02/2020,,,,,,,,,,,,
MA,Vargem Grande,21,2112704,56510,339,25/02/2020,,,,,,,,,,,,
MA,Viana,21,2112803,52441,339,25/02/2020,,,,,,,,,,,,
MA,Vila Nova dos Martirios,21,2112852,13392,339,25/02/2020,,,,,,,,,,,,
MA,Vitoria do Mearim,21,2112902,32764,339,25/02/2020,,,,,,,,,,,,
MA,Vitorino Freire,21,2113009,31523,339,25/02/2020,,,,,,,,,,,,
MA,Ze Doca,21,2114007,51714,339,25/02/2020,,,,,,,,,,,,
PI,Acaua,22,2200053,7084,269,25/02/2020,,,,,,,,,,,,
